amet,firma_nimi,kuulutuse_link,firmalink,kuupaeva_seisuga
Sushi Chef,Sushiro,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/toiduguru-ou/sushikokk/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/toiduguru-ou/,2022-03-15
Farmitööline,Kure Mõis OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/kure-mois-ou/pollumajandustootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/kure-mois-ou/,2022-03-15
PERSONAALSHOPPAJA,Barbora,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/barbora/komplekteerija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/barbora/,2022-03-15
Povar,Pelm Grupp OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/restoran-pelm-ja-restoran-repa/kokk-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/restoran-pelm-ja-restoran-repa/,2022-03-15
Puhastusteenindaja,Tartu Veekeskus,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-tartu-veekeskus/cleaning-lady/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-tartu-veekeskus/,2022-03-15
Abitöötaja,Võru Tarbijate Ühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/voru-tarbijate-uhistu/abitootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/voru-tarbijate-uhistu/,2022-03-15
Sorteerija,Foxway OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/foxway-ou-1/sorteerija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/foxway-ou-1/,2022-03-15
Laohoidja,Horticom OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/horticom-ou/laohoidja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/horticom-ou/,2022-03-15
Marketing Designer,Derivco Estonia OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/derivco-estonia-ou/marketing-designer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/derivco-estonia-ou/,2022-03-15
Puhastusteenindaja,Benita Kodu AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/benita-kodu-as/puhastusteenindaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/benita-kodu-as/,2022-03-15
Kaabli monteerija operaator,Boomerang Cable OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/boomerang-cable-ou/cable-assembly-operator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/boomerang-cable-ou/,2022-03-15
Juuksurid,DUGLAS & DUGLAS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/duglas-duglas-salons-ou/juuksurid-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/duglas-duglas-salons-ou/,2022-03-15
Salongi koristaja,DUGLAS & DUGLAS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/duglas-duglas-salons-ou/salongi-puhastusvahend-2/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/duglas-duglas-salons-ou/,2022-03-15
saaliteenindaja,Võru Tarbijate Ühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/voru-tarbijate-uhistu/saaliteenindaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/voru-tarbijate-uhistu/,2022-03-15
Transporditööline - Tallinna Selverites,Selver AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/selver-as/transporditooline-tartu-selverites-2/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/selver-as/,2022-03-15
Senior iOS Developer,Mindvalley OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mindvalley-ou/senior-ios-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mindvalley-ou/,2022-03-15
Florist,TradesEmploy / Tööpakkumised Iirimaal,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/bestemploy-trade-ou/florist/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/bestemploy-trade-ou/,2022-03-15
Senior Android Developer,Mindvalley OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mindvalley-ou/senior-android-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mindvalley-ou/,2022-03-15
Jäätisemeister,La Muu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/la-muu-as/jaatisetehase-tootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/la-muu-as/,2022-03-15
Kokk/abikokk,The Irish Embassy Pub,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/parim-seltskond-ou-the-irish-embassy-pub/kokk-abikokk/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/parim-seltskond-ou-the-irish-embassy-pub/,2022-03-15
Juuksur,Salon+//Pardur salongikett,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/salonplus-baltic-ou/juuksur/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/salonplus-baltic-ou/,2022-03-15
Tarkvara arendaja,Coop Eesti Keskühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/software-developer-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/,2022-03-15
Tarkvaraarendaja,Uptime,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/uptime-ou/tarkvaraarendaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/uptime-ou/,2022-03-15
Otsime meditsiiniharidusega personali,Luukas K.K.OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/luukas-k.k.ou/otsime-meditsiiniharidusega-personali/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/luukas-k.k.ou/,2022-03-15
Moodulmajade ehitaja,Rivest OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rivest-ou/modular-house-builder/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rivest-ou/,2022-03-15
Õmbleja,PROTTEN F.S.C. OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/protten-f.s.c-ou/ombleja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/protten-f.s.c-ou/,2022-03-15
Back-End Developer,Fintech Market,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/back-end-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/,2022-03-15
Front-End Developer,Fintech Market,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/front-end-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/,2022-03-15
"Mööblidetailide viimistleja, monteerija",Puit ja Mööbel OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/puit-ja-moobel-ou-1/mooblitoostuse-monteerija-viimistleja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/puit-ja-moobel-ou-1/,2022-03-15
Mööblitööstuse tööline,Puit ja Mööbel OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/puit-ja-moobel-ou-1/production-worker-in-furniture-industry/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/puit-ja-moobel-ou-1/,2022-03-15
Seamstress,AS Starmix offers a job,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/seamstress/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/,2022-03-15
Loader,AS Starmix offers a job,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/loader/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/,2022-03-15
Cleaner,AS Starmix offers a job,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/cleaner/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/,2022-03-15
worker,AS Starmix offers a job,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/worker/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-svarmil/,2022-03-15
Põllumajandustöötaja,Rehekivi OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rehekivi-ou/pollumajandustootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rehekivi-ou/,2022-03-15
OPERATION OF SHIP ELECTRICAL EQUIPMENT AND AUTOMATION,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/laevaremondi-automaatika-spetsialist/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Nõudepesija,Tšungel restoran,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rainforest-ou/dishwasher/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rainforest-ou/,2022-03-15
Koristaja,Tšungel restoran,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rainforest-ou/koristaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rainforest-ou/,2022-03-15
Operation and repair of fuel injection equipment,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/operation-and-repair-of-fuel-injection-equipment/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Plasma and laser cutting operator,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/operator-plazmennoi-i-lazernoi-rezki/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Marine pipefitter,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/marine-pipefitter/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Welder,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/welder/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Kaubapaigutaja,Rimi Eesti Food AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rimi/goods-placer-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/rimi/,2022-03-15
Сrane operator,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/srane-operator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Propeller-steering system fitter,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/propeller-steering-system-fitter/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
metal structure painter,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/metal-structure-painter/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Marine fittings specialists,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/marine-fittings-specialists/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Mechanical technician,Netaman Repair Group OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/mechanical-technician/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/netaman-repair-group-ou/,2022-03-15
Komplekteerija (tavaladu),Coop Eesti Keskühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/picker/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/,2022-03-15
Truck mechanic,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/truck-mechanic/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Product Manager (Estonia Relocation Offered),Pactum AI,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pactum-ai-ou/product-manager-estonia-relocation-offered/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pactum-ai-ou/,2022-03-15
Hotel L´Ermitage,osaühing Hotel L´ermitage,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/osauhing-hotel-lermitage/l-ermitage-ou/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/osauhing-hotel-lermitage/,2022-03-15
bending machine operator,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/bending-machine-operator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Senior Software Engineer (Estonia Relocation Offered),Pactum AI,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pactum-ai-ou/senior-software-engineer-estonia-relocation-offered/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pactum-ai-ou/,2022-03-15
Tõstukijuht (tavaladu),Coop Eesti Keskühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/forklift-driver/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/,2022-03-15
Laotöötaja,AS Espak,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-espak/laotootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-espak/,2022-03-15
QCD Inspector,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/qcd-inspector/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
milker,"Talu, otsime loomapidamiskogemustega töölist: lüpsjat ja karjakut, elamiseks väike korter lauda lähedal. Võib tulla ka õppima uut ametit.",https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/talu/milker/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/talu/,2022-03-15
Koristaja,Lydia Hotell OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lydia-hotell-ou-1/koristaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lydia-hotell-ou-1/,2022-03-15
Nõudepesija,Radisson Blu Hotel Olümpia,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hotell-olumpia-as/noudepesija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hotell-olumpia-as/,2022-03-15
Kaubapaigutaja,AS Espak,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-espak/kaubapaigutaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-espak/,2022-03-15
Kaubaväljastaja (tavaladu),Coop Eesti Keskühistu,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/kaubavaljastaja-konsolideerija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/coop-eesti-keskuhistu-1/,2022-03-15
Keevitaja,Nordscan HR OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordscan-hr-ou/keevitaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordscan-hr-ou/,2022-03-15
Klaasitöötlusmasinate operaator,Klaasissepa OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/klaasissepa-ou/klaasitootlusmasinate-operaator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/klaasissepa-ou/,2022-03-15
lathe operator,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/lathe-operator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
elektrik / automaatik,Tech Group AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tech-group-as/elektrik-automaatik/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tech-group-as/,2022-03-15
Kokk/toidu pakendaja,Eesti Eine AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/eesti-eine-as/kokk-teenindaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/eesti-eine-as/,2022-03-15
Koristaja,Klaasissepa OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/klaasissepa-ou/koristaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/klaasissepa-ou/,2022-03-15
Toateenija,L’Embitu hotell,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/toateenija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/,2022-03-15
electrician / assembler for the assembly of automated equipment,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/electrician-assembler-for-the-assembly-of-automated-equipment/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Sales Manager,Fintech Market,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/sales-manager-2/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fintech-market/,2022-03-15
Pakkija,Lantmännen Unibake Estonia AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lantmannen-unibake-estonia-as/pakkija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lantmannen-unibake-estonia-as/,2022-03-15
Puhastusteenindaja,Sunco OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sunco-ou/puhastusteenindaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sunco-ou/,2022-03-15
Backend Drupal/PHP developer,Wunder Estonia OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/wunder-estonia-ou/backend-drupal-php-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/wunder-estonia-ou/,2022-03-15
cleaning service,Venner Grupp OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/venner-grupp-ou/pakkuda-tood-puhastusteenindajale/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/venner-grupp-ou/,2022-03-15
Project manager,GRK Infra AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/grk-infra-as/project-manager/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/grk-infra-as/,2022-03-15
Betoonelementide valmistaja,Worx OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/betoonelementide-valmistaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/,2022-03-15
Liinioperaator,Lantmännen Unibake Estonia AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lantmannen-unibake-estonia-as/liinioperaator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lantmannen-unibake-estonia-as/,2022-03-15
Nõudepesija,Hansahoov OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hansahoov-ou/noudepesija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hansahoov-ou/,2022-03-15
Põllumajandustöötaja,Üllar Kaaver FIE,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fie-1/farm-worker/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fie-1/,2022-03-15
System Operations Engineer,EveryPay AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/everypay-as/system-operations-engineer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/everypay-as/,2022-03-15
Software Developer,EveryPay AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/everypay-as/software-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/everypay-as/,2022-03-15
Site manager,GRK Infra AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/grk-infra-as/site-manager/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/grk-infra-as/,2022-03-15
Tarkvara inener,Datafox Software Engineering OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/datafox-software-engineering-ou/software-engineer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/datafox-software-engineering-ou/,2022-03-15
armatuuritööline,Worx OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/armatuuritooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/,2022-03-15
Vene keelt kõnelev psühholoog,Otsime oma meeskonnaga liituma venekeelset psühholoogi / MTÜ Toetus,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mtu-toetus/vene-keelt-konelev-psuhholoog/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/mtu-toetus/,2022-03-15
Plaatija Soome,Worx OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/tiling-worker/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/,2022-03-15
Plaatija,Worx OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/tiling-worker-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/,2022-03-15
Maaehitaja,OÜ Melior-M,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-melior-m/rural-builder/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-melior-m/,2022-03-15
Populatsioonigeneetika teadur,Tartu Ülikool,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-ulikool/populatsioonigeneetika-teadur/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-ulikool/,2022-03-15
Moodulmajade ehitaja,Worx OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/modular-house-builder/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/worx-ou/,2022-03-15
"Сварщик металлоконструкций (MIG, MAG)",SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/svarshchik-metallokonstruktcii-mig-mag/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Statistilise genoomika teadur,Tartu Ülikool,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-ulikool/statistilise-genoomika-teadur/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-ulikool/,2022-03-15
Chef and Line Chefs,Fishing Village,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fishing-village-kalurikula/chef-and-line-chefs/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fishing-village-kalurikula/,2022-03-15
